#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_016845.1",245740,246237,"-",11845198,,"KPHS_02140","YP_005224514.1",165,"anti-RNA polymerase sigma 70 factor"
"chromosome","NC_016845.1",246331,247104,"+",11845199,,"KPHS_02150","YP_005224515.1",257,"NADH pyrophosphatase"
"chromosome","NC_016845.1",247145,248209,"+",11845200,,"KPHS_02160","YP_005224516.1",354,"uroporphyrinogen decarboxylase"
"chromosome","NC_016845.1",248222,248893,"+",11845201,,"KPHS_02170","YP_005224517.1",223,"endonuclease V"
"chromosome","NC_016845.1",248936,249526,"+",11845202,,"KPHS_02180","YP_005224518.1",196,"YjaG family protein"
"chromosome","NC_016845.1",249713,249985,"+",11845203,,"KPHS_02190","YP_005224519.1",90,"transcriptional regulator HU subunit alpha"
"chromosome","NC_016845.1",249998,250693,"+",11845204,,"KPHS_02200","YP_005224520.1",231,"DUF1481 domain-containing protein"
"chromosome","NC_016845.1",250697,251134,"-",11845205,,"KPHS_02210","YP_005224521.1",145,"zinc resistance protein"
"chromosome","NC_016845.1",251285,251404,"-",11845206,,"KPHS_02220","YP_005224522.1",39,"hypothetical protein KPHS_02220"
"chromosome","NC_016845.1",251394,252788,"+",11845207,,"KPHS_02230","YP_005224523.1",464,"sensor kinase of Zn/Pb responsive two-component regulatory system"
"chromosome","NC_016845.1",252775,254106,"+",11845208,,"KPHS_02240","YP_005224524.1",443,"DNA-binding response regulator in two-component regulatory system with ZraS"
"chromosome","NC_016845.1",254096,255391,"-",11845209,,"KPHS_02250","YP_005224525.1",431,"phosphoribosylamine--glycine ligase"
"chromosome","NC_016845.1",255407,257023,"-",11845210,,"KPHS_02260","YP_005224526.1",538,"bifunctional purine biosynthesis protein PurH"
"chromosome","NC_016845.1",262782,263243,"-",11845214,,"KPHS_02270","YP_005224527.1",153,"putative acyltransferase"
"chromosome","NC_016845.1",263400,264329,"+",11845215,,"KPHS_02280","YP_005224528.1",309,"homoserine O-succinyltransferase"
"chromosome","NC_016845.1",264590,266191,"+",11845216,,"KPHS_02290","YP_005224529.1",533,"malate synthase"
"chromosome","NC_016845.1",266256,267575,"+",11845217,,"KPHS_02300","YP_005224530.1",439,"isocitrate lyase"
"chromosome","NC_016845.1",267678,269462,"+",11845218,,"KPHS_02310","YP_005224531.1",594,"bifunctional isocitrate dehydrogenase kinase/phosphatase protein"
"chromosome","NC_016845.1",269513,270406,"-",11845219,,"KPHS_02320","YP_005224532.1",297,"IclR family transcriptional regulator"
"chromosome","NC_016845.1",270538,274221,"+",11845220,,"KPHS_02330","YP_005224533.1",1227,"B12-dependent methionine synthase"
"chromosome","NC_016845.1",274351,275982,"+",11845221,,"KPHS_02340","YP_005224534.1",543,"putative alpha helix protein"
"chromosome","NC_016845.1",276070,276879,"-",11845222,,"KPHS_02350","YP_005224535.1",269,"shikimate 5-dehydrogenase"
"chromosome","NC_016845.1",276872,278104,"-",11845223,,"KPHS_02360","YP_005224536.1",410,"L-sorbose 1-phosphate reductase"
"chromosome","NC_016845.1",278177,279001,"-",11845224,,"KPHS_02370","YP_005224537.1",274,"sorbose permease IID component"
"chromosome","NC_016845.1",279013,279813,"-",11845225,,"KPHS_02380","YP_005224538.1",266,"sorbose permease IIC component"
"chromosome","NC_016845.1",279879,280373,"-",11845226,,"KPHS_02390","YP_005224539.1",164,"PTS enzyme IIAB, mannose-specific"
"chromosome","NC_016845.1",280373,280780,"-",11845227,,"KPHS_02400","YP_005224540.1",135,"sorbose-specific phosphotransferase enzyme IIA component"
"chromosome","NC_016845.1",280790,281593,"-",11845228,,"KPHS_02410","YP_005224541.1",267,"sorbitol-6-phosphate 2-dehydrogenase"
"chromosome","NC_016845.1",281664,282617,"-",11845229,,"KPHS_02420","YP_005224542.1",317,"SorC family transcriptional regulator"
"chromosome","NC_016845.1",282961,283836,"+",11845230,,"KPHS_02430","YP_005224543.1",291,"23S rRNA pseudouridine synthase F"
"chromosome","NC_016845.1",283833,284105,"-",11845231,,"KPHS_02440","YP_005224544.1",90,"DUF3811 domain-containing protein"
"chromosome","NC_016845.1",284222,285151,"-",11845232,,"KPHS_02450","YP_005224545.1",309,"putative cytochrome oxidase"
"chromosome","NC_016845.1",285290,286639,"-",11845233,,"KPHS_02460","YP_005224546.1",449,"aspartate kinase III"
"chromosome","NC_016845.1",287404,289053,"+",11845234,,"KPHS_02470","YP_005224547.1",549,"glucose-6-phosphate isomerase"
"chromosome","NC_016845.1",289103,289558,"-",11845235,,"KPHS_02480","YP_005224548.1",151,"UDP-3-O-(3-hydroxymyristoyl)-glucosamine N-acyltransferase"
"chromosome","NC_016845.1",289567,290076,"-",11845236,,"KPHS_02490","YP_005224549.1",169,"GNAT family N-acetyltransferase"
"chromosome","NC_016845.1",290184,290564,"-",11845237,,"KPHS_02500","YP_005224550.1",126,"reactive intermediate/imine deaminase"
"chromosome","NC_016845.1",290585,290716,"-",11845238,,"KPHS_02510","YP_005224551.1",43,"hypothetical protein KPHS_02510"
"chromosome","NC_016845.1",290738,290905,"-",11845239,,"KPHS_02520","YP_005224552.1",55,"L-asparagine permease"
"chromosome","NC_016845.1",290898,291638,"-",11845240,,"KPHS_02530","YP_005224553.1",246,"putative amino acid transport protein"
"chromosome","NC_016845.1",291722,292999,"-",11845241,,"KPHS_02540","YP_005224554.1",425,"serine dehydratase subunit alpha family protein"
"chromosome","NC_016845.1",293373,293783,"+",11845242,,"KPHS_02550","YP_005224555.1",136,"phosphate-starvation-inducible protein PsiE"
"chromosome","NC_016845.1",293975,294865,"-",11845243,,"KPHS_02560","YP_005224556.1",296,"maltose transporter permease"
"chromosome","NC_016845.1",294880,296424,"-",11845244,,"KPHS_02570","YP_005224557.1",514,"maltose transporter membrane protein"
"chromosome","NC_016845.1",296542,297732,"-",11845245,,"KPHS_02580","YP_005224558.1",396,"maltose ABC transporter periplasmic protein"
"chromosome","NC_016845.1",298103,299212,"+",11845246,,"KPHS_02590","YP_005224559.1",369,"maltose/maltodextrin transporter ATP-binding protein"
"chromosome","NC_016845.1",299296,300585,"+",11845247,,"KPHS_02600","YP_005224560.1",429,"maltoporin"
"chromosome","NC_016845.1",300700,301623,"+",11845248,,"KPHS_02610","YP_005224561.1",307,"maltose operon periplasmic"
"chromosome","NC_016845.1",301811,302308,"+",11845249,,"KPHS_02620","YP_005224562.1",165,"chorismate pyruvate lyase"
"chromosome","NC_016845.1",302321,303187,"+",11845250,,"KPHS_02630","YP_005224563.1",288,"4-hydroxybenzoate octaprenyltransferase"
"chromosome","NC_016845.1",303236,305659,"-",11845251,,"KPHS_02640","YP_005224564.1",807,"glycerol-3-phosphate acyltransferase"
"chromosome","NC_016845.1",305788,306156,"+",11845252,,"KPHS_02650","YP_005224565.1",122,"diacylglycerol kinase"
"chromosome","NC_016845.1",306279,306887,"+",11845253,,"KPHS_02660","YP_005224566.1",202,"LexA repressor"
"chromosome","NC_016845.1",306957,308273,"+",11845254,,"KPHS_02670","YP_005224567.1",438,"DNA-damage-inducible protein F"
"chromosome","NC_016845.1",308293,308442,"-",11845255,,"KPHS_02680","YP_005224568.1",49,"hypothetical protein KPHS_02680"
"chromosome","NC_016845.1",308508,308717,"+",11845256,,"KPHS_02690","YP_005224569.1",69,"putative stress-response protein"
"chromosome","NC_016845.1",308813,309328,"-",11845257,,"KPHS_02700","YP_005224570.1",171,"zinc uptake transcriptional repressor"
"chromosome","NC_016845.1",309327,309485,"+",11845258,,"KPHS_02710","YP_005224571.1",52,"hypothetical protein KPHS_02710"
"chromosome","NC_016845.1",309578,310066,"+",11845259,,"KPHS_02720","YP_005224572.1",162,"hemolysin"
"chromosome","NC_016845.1",310167,311165,"+",11845260,,"KPHS_02730","YP_005224573.1",332,"tRNA-dihydrouridine synthase A"
"chromosome","NC_016845.1",311305,311547,"+",11845261,,"KPHS_02740","YP_005224574.1",80,"phage shock protein G"
"chromosome","NC_016845.1",311730,312713,"-",11845262,,"KPHS_02750","YP_005224575.1",327,"quinone oxidoreductase"
"chromosome","NC_016845.1",312883,314298,"+",11845263,,"KPHS_02760","YP_005224576.1",471,"replicative DNA helicase"
"chromosome","NC_016845.1",314330,315409,"+",11845264,,"KPHS_02770","YP_005224577.1",359,"alanine racemase"
"chromosome","NC_016845.1",315586,316779,"+",11845265,,"KPHS_02780","YP_005224578.1",397,"aromatic amino acid aminotransferase"
"chromosome","NC_016845.1",316970,317683,"+",11845266,,"KPHS_02790","YP_005224579.1",237,"acid phosphatase/phosphotransferase"
"chromosome","NC_016845.1",317814,318230,"+",11845267,,"KPHS_02800","YP_005224580.1",138,"YjbQ family protein"
"chromosome","NC_016845.1",318234,318590,"+",11845268,,"KPHS_02810","YP_005224581.1",118,"MmcQ/YjbR family DNA-binding protein"
"chromosome","NC_016845.1",318591,321416,"-",11845269,,"KPHS_02820","YP_005224582.1",941,"excinuclease ABC subunit A"
"chromosome","NC_016845.1",321668,322192,"+",11845270,,"KPHS_02830","YP_005224583.1",174,"single-strand DNA-binding protein"
"chromosome","NC_016845.1",322317,323897,"-",11845271,,"KPHS_02840","YP_005224584.1",526,"putative periplasmic binding protein of transport system"
"chromosome","NC_016845.1",324159,324323,"+",11845272,,"KPHS_02850","YP_005224585.1",54,"hypothetical protein KPHS_02850"
"chromosome","NC_016845.1",324484,326742,"+",11845273,,"KPHS_02860","YP_005224586.1",752,"outer membrane ferric enterobactin receptor"
"chromosome","NC_016845.1",327006,327374,"-",11845274,,"KPHS_02870","YP_005224587.1",122,"helix-turn-helix transcriptional regulator"
"chromosome","NC_016845.1",327408,329168,"-",11845275,,"KPHS_02880","YP_005224588.1",586,"putative hydrolase"
"chromosome","NC_016845.1",329391,329510,"+",11845276,,"KPHS_02890","YP_005224589.1",39,"hypothetical protein KPHS_02890"
"chromosome","NC_016845.1",329542,329772,"-",11845277,,"KPHS_02900","YP_005224590.1",76,"prepilin peptidase dependent protein C"
"chromosome","NC_016845.1",329794,332217,"+",11845278,,"KPHS_02910","YP_005224591.1",807,"putative outer membrane antigen"
"chromosome","NC_016845.1",332769,333122,"+",11845279,,"KPHS_02920","YP_005224592.1",117,"anti-adapter protein IraM"
"chromosome","NC_016845.1",333161,333922,"-",11845280,,"KPHS_02930","YP_005224593.1",253,"inositol monophosphatase"
"chromosome","NC_016845.1",333933,334946,"-",11845281,,"KPHS_02940","YP_005224594.1",337,"mgl repressor, galactose operon inducer"
"chromosome","NC_016845.1",334943,335701,"-",11845282,,"KPHS_02950","YP_005224595.1",252,"ribonuclease Z"
"chromosome","NC_016845.1",335826,336908,"+",11845283,,"KPHS_02960","YP_005224596.1",360,"putrescine/spermidine ABC transporter ATPase"
"chromosome","NC_016845.1",336938,338077,"+",11845284,,"KPHS_02970","YP_005224597.1",379,"periplasmic maltose-binding protein"
"chromosome","NC_016845.1",338138,338971,"+",11845285,,"KPHS_02980","YP_005224598.1",277,"ABC transporter permease"
"chromosome","NC_016845.1",338968,339825,"+",11845286,,"KPHS_02990","YP_005224599.1",285,"ABC superfamily ATP binding cassette transporter permease protein"
"chromosome","NC_016845.1",339872,340153,"-",11845287,,"KPHS_03000","YP_005224600.1",93,"YjcB family protein"
"chromosome","NC_016845.1",340660,342264,"+",11845288,,"KPHS_03010","YP_005224601.1",534,"EAL domain-containing protein"
"chromosome","NC_016845.1",342249,342578,"-",11845289,,"KPHS_03020","YP_005224602.1",109,"DNA-binding transcriptional regulator SoxS"
"chromosome","NC_016845.1",342663,343121,"+",11845290,,"KPHS_03030","YP_005224603.1",152,"redox-sensing activator of soxS"
"chromosome","NC_016845.1",343381,344049,"+",11845291,,"KPHS_03040","YP_005224604.1",222,"putative S-transferase"
"chromosome","NC_016845.1",344438,345787,"+",11845292,,"KPHS_03050","YP_005224605.1",449,"NCS2 family permease"
"chromosome","NC_016845.1",345935,347581,"+",11845293,,"KPHS_03060","YP_005224606.1",548,"putative sodium:hydrogen antiporter"
"chromosome","NC_016845.1",347744,348625,"-",11845294,,"KPHS_03070","YP_005224607.1",293,"LysR family transcriptional regulator"
"chromosome","NC_016845.1",348731,349138,"+",11845295,,"KPHS_03080","YP_005224608.1",135,"putative inner membrane protein"
"chromosome","NC_016845.1",349135,349824,"+",11845296,,"KPHS_03090","YP_005224609.1",229,"putative inner membrane protein"
"chromosome","NC_016845.1",350241,350366,"+",11845297,,"KPHS_03100","YP_005224610.1",41,"hypothetical protein KPHS_03100"
"chromosome","NC_016845.1",350335,350892,"+",11845298,,"KPHS_03110","YP_005224611.1",185,"putative fimbrial chaperone protein"
"chromosome","NC_016845.1",350953,351642,"+",11845299,,"KPHS_03120","YP_005224612.1",229,"putative chaperone"
"chromosome","NC_016845.1",351950,354175,"+",11845300,,"KPHS_03130","YP_005224613.1",741,"putative outer membrane usher protein"
"chromosome","NC_016845.1",354247,354759,"+",11845301,,"KPHS_03140","YP_005224614.1",170,"fimbrial morphology protein"
"chromosome","NC_016845.1",354779,355876,"+",11845302,,"KPHS_03150","YP_005224615.1",365,"putative adhesin"
"chromosome","NC_016845.1",355924,357579,"-",11845303,,"KPHS_03160","YP_005224616.1",551,"acetate permease"
"chromosome","NC_016845.1",357576,357887,"-",11845304,,"KPHS_03170","YP_005224617.1",103,"DUF485 domain-containing protein"
"chromosome","NC_016845.1",358071,360029,"-",11845305,,"KPHS_03180","YP_005224618.1",652,"acetyl-CoA synthetase"
"chromosome","NC_016845.1",360130,360330,"+",11845306,,"KPHS_03190","YP_005224619.1",66,"hypothetical protein KPHS_03190"
"chromosome","NC_016845.1",360442,361755,"+",11845307,,"KPHS_03200","YP_005224620.1",437,"glutamate/aspartate:proton symporter"
"chromosome","NC_016845.1",361792,362478,"-",11845308,,"KPHS_03210","YP_005224621.1",228,"sel1 repeat family protein"
"chromosome","NC_016845.1",362708,364387,"-",11845309,,"KPHS_03220","YP_005224622.1",559,"formate dehydrogenase-H"
"chromosome","NC_016845.1",364436,364855,"-",11845310,,"KPHS_03230","YP_005224623.1",139,"formate dehydrogenase-H"
"chromosome","NC_016845.1",364809,364949,"+",11845311,,"KPHS_03240","YP_005224624.1",46,"hypothetical protein KPHS_03240"
"chromosome","NC_016845.1",365128,365856,"+",11845312,,"KPHS_03250","YP_005224625.1",242,"putative response regulator"
"chromosome","NC_016845.1",365942,366700,"+",11845313,,"KPHS_03260","YP_005224626.1",252,"type IV toxin-antitoxin system AbiEi family antitoxin"
"chromosome","NC_016845.1",366706,367623,"+",11845314,,"KPHS_03270","YP_005224627.1",305,"nucleotidyl transferase AbiEii/AbiGii toxin family protein"
"chromosome","NC_016845.1",367748,368755,"-",11845315,,"KPHS_03280","YP_005224628.1",335,"putative carbohydrate kinase"
"chromosome","NC_016845.1",368830,369771,"-",11845316,,"KPHS_03290","YP_005224629.1",313,"ribose ABC transporter ATP-binding protein"
"chromosome","NC_016845.1",369802,370800,"-",11845317,,"KPHS_03300","YP_005224630.1",332,"ribose ABC superfamily ATP binding cassette transporter, permease protein"
"chromosome","NC_016845.1",370797,372317,"-",11845318,,"KPHS_03310","YP_005224631.1",506,"putative ABC transporter"
"chromosome","NC_016845.1",372497,374782,"+",11845319,,"KPHS_03320","YP_005224632.1",761,"putative histidine protein kinase"
"chromosome","NC_016845.1",374853,375206,"+",11845320,,"KPHS_03330","YP_005224633.1",117,"membrane protein"
"chromosome","NC_016845.1",375228,375986,"-",11845321,,"KPHS_03340","YP_005224634.1",252,"carbon-phosphorus lyase complex accessory protein"
"chromosome","NC_016845.1",376002,376565,"-",11845322,,"KPHS_03350","YP_005224635.1",187,"phosphonate transport ATP-binding protein"
"chromosome","NC_016845.1",376565,377701,"-",11845323,,"KPHS_03360","YP_005224636.1",378,"phosphonate metabolism protein PhnM"
"chromosome","NC_016845.1",377698,378378,"-",11845324,,"KPHS_03370","YP_005224637.1",226,"phosphonate transport ATP-binding protein"
"chromosome","NC_016845.1",378486,379244,"-",11845325,,"KPHS_03380","YP_005224638.1",252,"phosphonates transport ATP-binding protein"
"chromosome","NC_016845.1",379241,380089,"-",11845326,,"KPHS_03390","YP_005224639.1",282,"protein in phn operon"
"chromosome","NC_016845.1",380082,381146,"-",11845327,,"KPHS_03400","YP_005224640.1",354,"phosphonate metabolism protein"
"chromosome","NC_016845.1",381147,381731,"-",11845328,,"KPHS_03410","YP_005224641.1",194,"carbon-phosphorus lyase complex subunit"
"chromosome","NC_016845.1",381728,382180,"-",11845329,,"KPHS_03420","YP_005224642.1",150,"phosphonate C-P lyase system protein"
"chromosome","NC_016845.1",382181,382906,"-",11845330,,"KPHS_03430","YP_005224643.1",241,"putative transcriptional regulator"
"chromosome","NC_016845.1",383062,383661,"-",11845331,,"KPHS_03440","YP_005224644.1",199,"VOC family metalloprotein YjdN"
"chromosome","NC_016845.1",383725,383958,"-",11845332,,"KPHS_03450","YP_005224645.1",77,"putative alkylphosphonate uptake protein in phosphonate metabolism, partial"
"chromosome","NC_016845.1",384605,386107,"+",11845333,,"KPHS_03460","YP_005224646.1",500,"proline/glycine betaine transporter"
"chromosome","NC_016845.1",386157,387095,"-",11845334,,"KPHS_03470","YP_005224647.1",312,"DNA-binding transcriptional regulator MelR"
"chromosome","NC_016845.1",387335,388687,"+",11845335,,"KPHS_03480","YP_005224648.1",450,"alpha-galactosidase"
"chromosome","NC_016845.1",388781,390196,"+",11845336,,"KPHS_03490","YP_005224649.1",471,"melibiose:sodium symporter"
"chromosome","NC_016845.1",390202,390324,"+",11845337,,"KPHS_03500","YP_005224650.1",40,"hypothetical protein KPHS_03500"
"chromosome","NC_016845.1",390472,391428,"+",11845338,,"KPHS_03510","YP_005224651.1",318,"plasmid segregation protein ParM"
"chromosome","NC_016845.1",391438,391809,"+",11845339,,"KPHS_03520","YP_005224652.1",123,"plasmid stable inheritance protein"
"chromosome","NC_016845.1",391975,392760,"-",11845340,,"KPHS_03530","YP_005224653.1",261,"IS3 family transposase"
"chromosome","NC_016845.1",392817,393338,"-",11845341,,"KPHS_03540","YP_005224654.1",173,"IS3 family transposase"
"chromosome","NC_016845.1",393507,393812,"-",11845342,,"KPHS_03550","YP_005224655.1",101,"chaperone-modulator protein CbpM"
"chromosome","NC_016845.1",393812,394729,"-",11845343,,"KPHS_03560","YP_005224656.1",305,"curved DNA-binding protein"
"chromosome","NC_016845.1",394805,394918,"+",11845344,,"KPHS_03570","YP_005224657.1",37,"hypothetical protein KPHS_03570"
"chromosome","NC_016845.1",394875,395558,"-",11845345,,"KPHS_03580","YP_005224658.1",227,"putative transmembrane protein"
"chromosome","NC_016845.1",395522,395752,"-",11845346,,"KPHS_03590","YP_005224659.1",76,"hypothetical protein KPHS_03590"
"chromosome","NC_016845.1",395784,396569,"+",11845347,,"KPHS_03600","YP_005224660.1",261,"putative DSBA oxidoreductase"
"chromosome","NC_016845.1",396615,397064,"-",11845348,,"KPHS_03610","YP_005224661.1",149,"hemin storage system HmsS protein"
"chromosome","NC_016845.1",397064,398392,"-",11845349,,"KPHS_03620","YP_005224662.1",442,"biofilm PGA synthesis N-glycosyltransferase PgaC"
"chromosome","NC_016845.1",398385,400400,"-",11845350,,"KPHS_03630","YP_005224663.1",671,"putative polysaccharide deacetylase"
